filename,hindi_transcript,char_count,word_count,matra_count,halant_count,avg_word_len,duration
02242,मैंने टोपन से कहा कि तू फ़ौरन मेरे कमरे से निकल जा .,52,13,15,0,4.0,4.9211875
02243,शाम को घूमने हम लोग बोहरों के बगीचे जाया करते थे .,50,12,15,0,4.17,4.989041666666667
02244,यार सोहन तू तो पहले कुछ और ही कहा करता था .,43,12,10,0,3.58,4.672395833333334
02245,उन्होंने उसके लिए कुछ गुरु मंत्र भी दिए .,41,9,11,2,4.56,3.89775
02246,गाँव के किसन पाटील शराब के नशे में धुत्त नाच देखने आए थे .,58,14,16,1,4.14,5.8371875
02247,जीव जगत् और प्रकृति सब उसी में अन्तर्निहित है .,47,10,9,4,4.7,4.745895833333333
02248,बॉर्डर डिप्लोमैसी वस्तुत चीन की विदेश नीति का अहम भाग है .,58,12,14,3,4.83,5.6901875
02249,प्रणाली की आवश्यक यथार्थता उदभागों से सुनिश्चित की जाती है .,60,11,16,4,5.45,5.746729166666666
02250,कुछ वाक्य अपनी उपस्थिति दर्ज नहीं करा पाते .,44,9,10,3,4.89,4.157854166666667
02251,उसका ख़र्च भी कमेटी ही वहन करती थी .,36,9,7,1,4.0,3.6037291666666667
02252,इसी प्रकार दूसरी नासिका में डालकर मुख से बाहर खींच लें .,56,12,17,1,4.67,5.215208333333333
02253,आपको माण्डवगढ़ से कोई शिकायत थी तो मुझसे ही मिले होते .,55,12,15,1,4.58,5.0399375
02254,जेब से निकाल कर सिगरेट जलाई और वहाँ पड़ी एक मैगज़ीन उठा ली .,60,14,14,0,4.29,5.724104166666667
02255,इस प्रकार का भेदात्मक व्यवहार प्राय सब लोगों के जीवन में निसर्गतः घटित होता है .,80,16,19,5,5.0,7.657895833333333
02256,जब वह लौटकर आये तो उनके परिवर्तन को देख उनके मठवासी विस्मय विमूढ़ रह गये .,74,16,14,2,4.62,7.2846875
02257,सरकारी बाबुओं की लालफीताशाही लापरवाही काम के प्रति ढीलाढाला रुख आदि दूसरे कारण हैं .,84,15,28,1,5.6,8.783104166666666
02258,पर ढेर के ढेर खिलौने उन्होंने छह मास के अंदर ही बराबर कर दिए .,62,15,15,1,4.13,5.974166666666667
02259,दरवाज़े पर बैठा क्या करता मंजुल चला गया था .,44,10,11,1,4.4,4.6648958333333335
02260,श्रवणबेलगोला में इस मूर्ति का निर्माण दसवीं सदी में हुआ था .,60,12,17,3,5.0,5.427
02261,प्रत्येक वस्तु अपने भीतर विद्यमान है और दूसरों में अनुपस्थित है .,65,12,15,5,5.42,5.798291666666667
02262,मौसी के आने पर मेरा नैतिक बल बढ़ गया .,38,10,9,0,3.8,3.9429791666666665
02263,इस्लामाबाद भारत को द्विपक्षीय व्यापार में मोस्ट फेवर्ड नेशन का दर्जा देने को तैयार नहीं है .,92,17,24,7,5.41,8.325104166666666
02264,मैं आशिक़ी में आशिक़ कम हुआ महबूब ज़्यादा बना .,47,10,12,1,4.7,4.570625
02265,कुछ दिन पूर्व ही अंग्रेज़ नेपाल को लाहौर के महाराज रणजीत सिंह से लड़ा चुके थे .,79,17,22,2,4.65,7.245125
02266,लेकिन भय होने के बाद भी वह अपनी हिम्मत बाँधता है .,50,12,13,1,4.17,4.81375
02267,पारा लु़ढका और कड़ाके की सर्दी ने जनजीवन अस्तव्यस्त कर दिया .,61,12,12,4,5.08,5.5488333333333335
02268,मैदान की ओर फिसलती चली जा रही थी .,34,9,9,0,3.78,3.6263541666666668
02269,युद्धविराम की कोशिश क़ामयाब नहीं हो सकती है .,45,9,13,1,5.0,4.2483125
02270,ज्यादा ऊर्जा वाली सतह या कक्ष इलेक्ट्रॉन रहित होते हैं .,56,11,12,5,5.09,5.203916666666666
02271,इस दृष्टि कोण के साथ सिर्फ एक ही समस्या है .,44,11,9,3,4.0,3.9712708333333335
02272,आगेआगे दाऊद भाई थे पीछे रुस्तम जी औऱ अंत में हरिलाल गाँधी .,59,13,17,1,4.54,5.803270833333333
02273,उत्तर कोलापाड़ा में प्रायः सभी तांती जाति के लोग रहते हैं .,59,12,19,2,4.92,5.300020833333333
02274,प्यानो बजाइए रेडियो सुनिए या लॉन में फूलों से खेलिए .,53,11,17,1,4.82,5.396145833333334
02275,इसके साथ निवेश को बढ़ाना भी उसकी प्राथमिकताओं में शामिल है .,60,12,18,1,5.0,5.19825
02276,नौकरचाकर ने अपनी तनख़ाह किस पर ख़र्च की यह पूछने वाला कोई नहीं होता .,69,15,16,1,4.6,6.821041666666667
02277,यह एकदम अलग वर्ग हैअक्सर पढ़ालिखा तकनीकी ज्ञान वाला या कुशल कामगार है .,71,14,14,3,5.07,7.4826041666666665
02278,रात भर गड़गड़ाहट की आवाज आती रही लेकिन कोई खास फायदा नहीं होता .,64,14,16,0,4.57,6.153833333333333
02279,ऐश एनेलाइजर कब चोरी हुई इसकी ठीक तिथि किसी को भी मालूम नहीं है .,64,15,18,0,4.27,6.278229166666667
02280,दो पीरियडों के बीच में जो समय मिलता वह दूसरे कामों में निकल जाता .,66,15,22,0,4.4,5.780645833333334
02281,उदाहरण के लिए शिक्षा का लक्ष्य है बच्चों को अच्छा नागरिक बनाना .,64,13,15,5,4.92,5.72975
02282,गर्मी के दिनों में कम कॅलोरी की आवश्यकता होती है .,50,11,14,2,4.55,4.4122916666666665
02283,फ़ीचर सम्पादक कला सम्पादक के सहयोग से अपने पत्रपत्रिका को चमका देता है .,72,14,15,4,5.14,7.214479166666667
02284,लेकिन उसके बाद बाबा की ताक़त लौटी तो धीरेधीरे सीढ़ियाँ चढ़कर मुझे देखने आते थे .,80,16,25,0,5.0,7.7653125
02285,अब तक अंतरिक्ष में लगभग ड़ेढ सौ सुदूरवर्ती संरचनाओं का पता चल चुका है .,71,15,17,2,4.73,6.6288125
02286,बस बात करते समय एक बार उसने अपनी दाढ़ी पर हाथ फेरा .,52,13,10,0,4.0,5.220875
02287,इस अम्र की तरफ़ किसी पहले ख़त में इशारा भी कर चुका हूँ .,56,14,13,1,4.0,5.153020833333334
02288,उन्होंने महीने भर में वर्षा की अर्जी मंजूर करवा दी थी .,55,12,15,3,4.58,5.294375
02289,यह विश्वास का मामला है जो हमारी भावनाओं के साथ जुड़ा है .,57,13,17,1,4.38,5.034270833333333
02290,घटना तब की है जब मैं आठवीं कक्षा में विद्यार्थी था .,52,12,14,3,4.33,4.819416666666666
02291,उन्नीस वीं शताब्दी में रेयॉन की खोज की गयी .,44,10,12,2,4.4,4.010833333333333
02292,और फिजूल सी बातों में दिमाग उलझाए रहते हैं .,44,10,14,0,4.4,4.0560625
02293,पढ़ने का शौक परिवार के वातावरण से ही पैदा होता है .,51,12,15,0,4.25,4.5253958333333335
02294,जिस दिन ठहरता है मेरा भय दूर भाग जाता है .,42,11,11,0,3.82,4.4156875
02295,यह पहला अवसर था जबकि कांग्रेस के अधिवेशन में स्वागताध्यक्षीय भाषण हिन्दी में पढ़ा गया .,87,16,21,5,5.44,7.870479166666667
02296,वे तो इस अनुष्ठान के प्रथम लक्ष्य हैं .,39,9,7,4,4.33,3.4804791666666666
02297,सूफ़ीमत मूलतः कुरान से ही निसृत एवं विकसित है .,47,10,14,0,4.7,5.217479166666666
02298,उनके विचार अनुसार यह अज्ञात पदार्थ क्षारीय धातुओं के समूह के साथ संबंधित था .,77,15,20,3,5.13,7.7755
02299,नेकराम जल्दीजल्दी सामान खोलकर सबको उनके तोहफ़े देना चाहता था .,62,11,16,2,5.64,6.058833333333333
02300,ख़ैर हम हिन्दुस्तानियों को अपने काले धंधों से ही फ़ुर्सत नहीं .,63,12,19,3,5.25,5.332833333333333
02301,जॉनसन की गेंद पर उत्थपा एलबीडब्ल्यू करार दिए गए .,49,10,8,3,4.9,4.8375
02302,सड़क पर क़दमों के आसपास अँधेरा छाने लगा .,41,9,10,0,4.56,4.050416666666667
02303,इसका नकारात्मक प्रभाव मेट्रो एवं प्रमुख शहरों में साफ देखा जा सकता है .,71,14,18,4,5.07,6.574520833333334
02304,वे मुट्ठीभर बागी इन्हें लहूलुहान कर चुके थे .,45,9,13,2,5.0,4.538958333333333
02305,हवेली से निकलते ही ढोलनगाड़े बजने लगते हैं .,44,9,13,0,4.89,4.2471875
02306,इस दिशा में तत्काल कड़ी कार्रवाई की जानी चाहिए .,48,10,13,2,4.8,4.382895833333333
02307,इतने में उसके पिता के आदमी आये और उसे राजधानी में ले गये .,58,14,17,0,4.14,5.36675
02308,मनः स्थिति थोड़ी सामान्य हुई तो पाया किताबें फिर से महत्त्वपूर्ण हो उठी हैं .,77,15,22,5,5.13,6.635583333333333
02309,सबसे पहले भूकंप के झटके फैजाबाद में करीब सुबह बजे महसूस किए गए .,64,14,16,0,4.57,6.7645
02310,और मैं किसी तिनके का सहारा ढूँढ़े बिना नहीं रह सकती .,53,12,17,0,4.42,4.688229166666667
02311,डरता हूँ कि तुम्हारी दृष्टि में गिर जाऊँ .,42,9,14,2,4.67,3.521166666666667
02312,उसे उठकर घऱ लाया गया और सेवासत्कार होने लगी .,45,10,10,1,4.5,4.722166666666666
02313,सो वह घूमताघामता पहुँचा उस टोली में जहाँ पुष्पी की माई रहती है .,64,14,20,1,4.57,6.255604166666667
02314,सुदेश महतो की बारात आज शाम साढ़े सात बजे उनके लगाम स्थित गांव से निकली .,72,16,19,1,4.5,6.866270833333333
02315,मैंने पिताजी से प्रार्थना की तो उन्होंने मुझे दूसरे दर्जे में दाख़िला दिला दिया .,81,15,28,4,5.4,6.316666666666666
02316,इसने एक साँप मारा और मुनि के गले में डाल दिया .,47,12,14,0,3.92,4.45075
02317,मृतकों में पंजाबी लाइन मानगो निवासी गुरुचरण सिंह जुगसलाई निवासी सूरज प्रसाद शामिल है .,86,15,28,1,5.73,8.962916666666667
02318,इस हत्याकांड के सिलसिले में मोनिंदर के पड़ोसी डॉक्टर से पूछताछ भी की थी .,73,15,21,2,4.87,6.520229166666667
02319,असफलताओं की शानदार चादर ओढ़े कुलपति शिक्षक परिसर में आते जाते रहते हें .,72,14,19,1,5.14,7.002
02320,बाद में बसु ने इस घटनाक्रम को ऐतिहासिक भूल करार दिया था .,57,13,15,1,4.38,5.706
02321,मेरे हाथ का अख़बार छीन लिया और कहा देर मत करो .,47,12,11,0,3.92,4.817145833333333
02322,प्रसिद्ध व्यवसायी सज्जन सर्राफ ने कहा कि चेम्बर का कार्य अवैतनिक है इसमें जिम्मेवारी ज्यादा है .,96,17,22,9,5.65,8.684729166666667
02323,कंधों के नाजुक किनारों के स्याहपन को चमक से ढँकते .,51,11,16,1,4.64,4.871416666666667
02324,इसके नाम बाग़ है ज़मीनें हैं पर शफ़क्त और इज़्जत इसे तुमसे ही मिलनी चाहिए .,75,16,17,2,4.69,7.19875
02325,मेरा दाख़िली मूड और ख़ारिजी माहौल तो बचपन से ही बन गए थे .,58,14,15,0,4.14,5.712791666666667
02326,हवलदार ने पूछा कि क्या हुआ सनी ने जबाब दिया मैं अपनी आँख निगल गया .,67,16,18,1,4.19,6.499875
02327,पर इस वक़्त वह इस तरह की किसी स्वतंत्रता की कल्पना नहीं कर पाया .,65,15,11,4,4.33,5.699229166666667
02328,एक बार मालिश किए हुए बेसन को पुनः मालिश के काम में ले सकते हैं .,64,16,19,0,4.0,6.242041666666666
02329,यदि तुमने मुझसे ईर्ष्या की तो मैं सह नहीं पाऊँगी .,50,11,15,2,4.55,5.013916666666667
02330,प्यार करने वालों की किस्मत में बिछड़ना क्यों लिखा होता है .,59,12,18,3,4.92,4.769645833333334
02331,पुराने दिनों में वह उसकी कविता कहने की आदत पर फ़िदा हो जाती थी .,64,15,19,0,4.27,5.896
02332,वो जवाब देता है फ़ाइलिंग कैबिनेट के पास ही टेलीफ़ोन ले जाता है .,64,14,21,0,4.57,5.733145833333333
02333,पिछले साल एलपीजीए की मनी लिस्ट में वे एशिया की सबसे ज्यादा पेड गोल्फर थीं .,75,16,21,3,4.69,7.7415625
02334,वहां जाओ और अपनी खोई हुई आंखें पाओ और खुश रहो .,47,12,12,0,3.92,4.8510625
02335,सो गयीं का कोठरी में लौट कर नगीन दास आहट लेते हैं .,51,13,15,0,3.92,5.393875
02336,अनिल अंबानी अपने समूह के लिए अलग हवाई अड्डा खड़ा करने जा रहे हैं .,66,15,16,1,4.4,6.167416666666667
02337,उसके बाद बारह बजे का वक़्त श्रीमती माधवानी के लिए तय है .,57,13,13,2,4.38,5.3531875
02338,जिले के दफ़्तर से हम लोगों को कुछ लेनादेना हो .,47,11,14,1,4.27,4.9664166666666665
02339,नए जमाने की नॉलेज इकोनॉमी में विज्ञान अति महत्वपूर्ण है .,57,11,13,3,5.18,5.346395833333333
02340,उन्होंने कहा कि विकास के लिए निवेश महत्वपूर्ण है .,50,10,13,3,5.0,4.4371875
02341,श्रेष्ठ ज्ञान वह है जो अनुभव की भित्ति पर खड़ा हो .,51,12,10,4,4.25,4.606791666666667
02342,सुदृढ़ सामाजिक संबंध काम के वातावरण में व्यक्तियों के लिए बड़े महत्त्वपूर्ण होते हैं .,86,15,24,5,5.73,7.076625
02343,एयर डेक्कन ने भी अपना पब्लिक इश्यू कुछ इन्हीं कारणों से टाल दिया है .,69,15,17,4,4.6,5.699229166666667
02344,किड्ढा को सियाराम भगत की बात याद गई .,37,9,9,1,4.11,3.8468541666666667
02345,गौतम कितनी बार लड़कों को समझा चुका था कि वे सावधानी से काम किया करें .,70,16,22,0,4.38,6.248833333333334
02346,उन्होंने कहा कि इस भूल के लिए संगठन को खेद है .,47,12,12,1,3.92,4.45075
02347,आकस्मिक मृत्यु के कारण दादाजी अपनी बेटी के लिए जमीन रजिस्ट्री कर सके .,70,14,17,4,5.0,6.7712916666666665
02348,सबसे महत्वपूर्ण भूमिका इसमें विपक्षी दलों की होती है .,54,10,15,3,5.4,4.9935625
02349,उसके लिए आपसे पाठ सुनना बहुत आवश्यक है .,40,9,8,1,4.44,4.036854166666667
02350,बाद में कोई पूछता भी नहीं कि जियो या मर जाओ .,45,12,14,0,3.75,4.2404166666666665
02351,इसी क्रम में उन्होंने एफडीआई की मात्रा और रफ्तार बढ़ाने पर खासा जोर दिया .,74,15,18,4,4.93,6.6084375
02352,तन की भूख को विचार और वतन पर क़ुरबान कर देंगे .,47,12,10,0,3.92,4.579666666666666
02353,हमें लगा द्रवि़ड़ ठीक काम कर रहे हैं .,38,9,9,1,4.22,3.270125
02354,ऐसे मौक़ों पर मैं खाना बीच में ही छोड़ देता था .,48,12,16,0,4.0,4.104708333333333
02355,बंद का सर्वाधिक असर दुकानों और व्यापारिक प्रतिष्ठानों पर देखा गया .,67,12,18,4,5.58,5.923145833333334
02356,फिर जंगल की ढलान में कुलाँचे भरता निकल गया .,44,10,13,0,4.4,4.335416666666666
02357,विश्वजीत राणे के अलावा एक और निर्दलीय विजयी रहा है .,52,11,13,2,4.73,4.749291666666666
02358,इस रचना में सभी के आवेगों और भावनाओं का एक रेखाचित्र मात्र है .,63,14,17,2,4.5,6.37775
02359,लेकिन क़दीम अदब का शिकार हो जाने से भी काम बनेगा .,50,12,14,0,4.17,5.000354166666667
02360,मुझे मत छूना मक्कू मत छूना मुँह ढाँप बिलख उठी .,47,11,13,1,4.27,5.577083333333333
02361,अंग्रेजी राज से संघर्ष के एक स्तर के बावजूद यह मुख्यतः अपृथकता का बोध है .,74,16,17,4,4.62,7.6805
02362,इसके साथ निवेश को बढ़ाना भी उसकी प्राथमिकताओं में शामिल है .,60,12,18,1,5.0,5.156395833333334
02363,टीएनटी में कीमतें चार हजार रुपए प्रति टन के हिसाब से बढ़ाई गई थीं .,67,15,18,1,4.47,6.113125
02364,कमला बोली बहिन क्या यही मेरी सेवा है .,38,9,11,1,4.22,3.7950416666666666
02365,एक अच्छीसी जगह ढूँढ़कर हम विराजमान हो गए .,42,9,8,1,4.67,4.430395833333334
02366,तब मैं क्रोध से पाँव पटकता हुआ क्लास से बाहर निकल आया .,55,13,13,2,4.23,5.0410625
02367,अब तापमान जीरो शून्य से छः अंश नीचे है .,40,10,11,1,4.0,4.878229166666666
02368,बाबूजी सो गए क्या ग़फूर ने बात को दबाव देते हुए कहा .,53,13,14,1,4.08,5.923125
02369,लड़खड़ाकर चलनागिरना फिर उठनाउसमें उसे दुःख हो न उसकी परवाह .,60,11,14,0,5.45,7.219104166666667
02370,क्या जो हो गया है आज तुम्हें हो ठाकुर शिवदत्त ने अंततः सीधेसीधे पूछ लिया .,74,16,22,3,4.62,7.463375
02371,अगले कुछ सालों में हम इसकी तस्वीर बदल देंगे .,45,10,12,1,4.5,4.206479166666667
02372,बारबार वे पश्चिम दिशा में सूर्य को देखते और पुनः प्रहार कर उठते .,65,14,16,3,4.64,5.929916666666666
02373,तुम्हारी और मेरी ज़िंदगी के बीच बहुत फ़र्क़ है .,48,10,12,2,4.8,4.050416666666667
02374,यह छोटी मगर लंबीसी कोठरी या कमरा जो भी था चायख़ाना था .,55,13,16,0,4.23,6.248833333333334
02375,इससे उसे संकटों के साथ जूझने की आदत पड़ जाती है .,49,12,13,0,4.08,4.803583333333333
02376,सच यह है प्रॉक्सी देने वाली बात .,33,8,7,2,4.12,3.5551041666666667
02377,किशोरियों की माँग बढ़ रही थी और पूर्ति कम हो रही थी .,53,13,15,1,4.08,4.830729166666667
02378,मन्दिर का घण्टनाद सुनकर याकूब भी जाग पड़ता .,44,9,9,2,4.89,4.667875
02379,श्रेय के मार्ग पर चलना वास्तव में आत्महत्या करना है .,53,11,10,5,4.82,5.034270833333333
02380,बत्तियों का केंडल पावर क्या हो सकता है यह मैं नहीं बता सकता .,61,14,17,2,4.36,5.55675
02381,फिर भला क्रिकेट को लेकर लोगों की सोच अलग कैसे हो सकती है .,58,14,16,1,4.14,5.0275
02382,उसे कतई ऐसी उम्मीद नहीं थी कि यह बुढ़िया इतना ज्यादा ताव खायेगी .,65,14,17,2,4.64,5.963854166666667
02383,बाबुल का एक भाग खल्दी कहलाता था .,33,8,8,1,4.12,3.643291666666667
02384,ख़ैर कैसे ले गए थे गोविन्द ताबूत में .,38,9,11,1,4.22,4.1250625
02385,कम्प्यूटर का प्रयोग चिकित्सकीय अनुसंधानों में भी बड़े सफलतापूर्वक ढंग से किया जा रहा है .,89,16,24,5,5.56,7.728
02386,काशी के सिंहासन को चक्रवर्ती सम्राट प्रदान करके तुम पितृकुल की मर्यादा भी बढ़ाओगी .,83,15,21,5,5.53,7.797375
02387,ऐसी ही आजाद सरकार बंगाल के मेदिनीपुर जिले में कई सप्ताह तक चली .,64,14,17,1,4.57,6.718333333333334
02388,टाडा कोर्ट ने दोषी ठहराने और बरी करने में दिन लिए .,51,12,14,1,4.25,4.762875
02389,दोपहर के खाने के बाद हम अख़बार बिछाकर वहीं लेट गए .,51,12,12,0,4.25,4.762875
02390,इस कारण उन्होंने अभ्यास सत्र में भाग नहीं लिया .,48,10,12,3,4.8,4.456604166666667
02391,मेरे पोतेपोतियां बारह साल के हैं मेरी तो किस्मत जाग गयी .,57,12,19,1,4.75,5.4366875
02392,सात्यकि ने निःशस्त्र भूरिश्रवा का वध किया था और धृष्टद्युम्न ने निःशस्त्र द्रोण का .,84,15,19,10,5.6,7.47225
02393,दूसरे विज्ञान के सिद्धान्तों का उपयोग वैज्ञानिक प्राक्कल्पनाओं के निर्माण में करते रहे हैं .,92,15,26,8,6.13,7.024604166666666
02394,मेरे तट पर सामूगढ़ का यह युद्ध मई में हुआ था .,46,12,10,1,3.83,4.472916666666666
02395,नरेन्द्र का पीत वर्ण चेहरा देखकर श्री रामकृष्ण परमहंस बहुत दुःखी हुए .,70,13,15,5,5.38,6.1182083333333335
02396,इन चार दिनों में विमान कंपनियों को हर मिनट दो लाख रूपए नुकसान हुआ .,67,15,20,0,4.47,5.586458333333334
02397,आख़िर गड़बड़ी क्या है चंदा की तरह वह भी गच्चा खा गया था .,57,14,12,2,4.07,5.017166666666666
02398,क्यों प्रोफ़ेसर नंदन दोनों बातें ग़लत है .,42,8,12,2,5.25,3.4031666666666665
02399,कुएँ के चारों तरफ से गन्दा जल बाहर निकालने हेतु ढलवाँ निकास बनाना चाहिए .,73,15,22,1,4.87,6.4560208333333335
02400,बाहर आकर देखा तो गेट पर एक मोटर गाड़ी खड़ी थी .,47,12,10,0,3.92,4.429125
02401,कुछ अरसे से इस जगह में इंस्टीट्यूशन लड़कियों को पढ़ाने के लिए खोले गए हैं .,75,16,20,2,4.69,5.930541666666667
02402,तोते की बात सुनकर बरगद झूम उठा और मैना गाने लगी .,49,12,12,0,4.08,4.9170625
02403,गाँव समाज की वजह से यहाँ सती देवी का सिंहासन है .,49,12,15,0,4.08,4.573
02404,जब वह कॉलिज में गया तो उसकी आँखें मोना को तलाश रही थीं .,56,14,16,0,4.0,5.111
02405,ब्रिटिश सरकार ने कहा कि वह लोकतंत्र और आज़ादी के लिए लड़ रही है .,65,15,14,2,4.33,5.4363125
02406,योग से जीवन में विवेक बढ़ता है सजगता आती है .,45,11,12,0,4.09,4.422875
02407,उसकी अकस्मात् गम्भीरता को बेला बिल्कुल समझ सकी .,48,9,10,4,5.33,4.573
02408,हमें इसी क्षण से पूर्णतः सावधान रहना है .,41,9,10,2,4.56,4.203895833333333
02409,पांचों एक दूसरे से अच्छी छात्रवृत्ति पाने को कृतसंकल्पित थे .,61,11,18,4,5.55,5.179833333333334
02410,लेकिन सामान्यतः इन कम्प्यूटरों में बिट वर्ड प्रयोग किए जाते हैं .,65,12,17,5,5.42,5.311208333333333
02411,सारे कमरे पासपास थे इसलिए कोई कठिनाई नहीं होने वाली थी .,56,12,17,0,4.67,5.142291666666667
02412,कहायह जरूरी है कि सरकारें प्रभावी सक्षम और जवाबदेह ढंग से काम करें .,68,14,17,2,4.86,6.953208333333333
02413,यह क्षेत्र रांची का सबसे समृद्ध माना जाता है .,46,10,12,3,4.6,4.1283125
02414,फिर अचानक वह दरवाजा खुला .,26,6,6,0,4.33,2.6208125
02415,सफेद काग़ज़ पर झुँझलाहट के सिवा कुछ नहीं दीखता .,48,10,13,0,4.8,4.267333333333333
02416,इस प्रक्रिया में दोनों एक तरीके से आगे बढ़ते हैं .,50,11,14,2,4.55,4.158708333333333
02417,हम जितने बेताब अपने पोते अख़्तर को देखने के लिए थे उतने ही आपको .,65,15,16,1,4.33,5.874395833333334
02418,उसके झुर्रीदार चेहरे परढेरों झुर्रियों वाले चेहरे पर बड़ा सुन्दर भाव था .,73,13,21,3,5.62,6.1024375
02419,सुनैना वे पुराने आदमी अब नहीं मिलेंगे .,39,8,14,0,4.88,3.994458333333333
02420,शेट्टी ने पूरे मामले को बकवास बताया है .,40,9,12,1,4.44,3.679145833333333
02421,जब भी समय मिलता वह मुझे ध्यान में लगा देता .,44,11,11,1,4.0,4.129583333333334
02422,अतः शान्त होने के लिए चला गया होगा अपने गांव जायेगा .,53,12,16,1,4.42,5.38175
02423,बदलते ज़माने के साथ जहाँ इतना ढाल लिया अपने आपको वहाँ यह भी सही .,65,15,17,0,4.33,6.264583333333333
02424,यह ज्ञान का प्रसंग सुनकर जटायु को अपना पूर्वजन्म याद गया .,58,12,11,4,4.83,5.706083333333333
02425,हाँ ज़रा वह साबुन तो लाकर बता दो जिससे नहला रही हो अम्मीजी अम्मी जी कहती है यह रहा ना .,87,21,22,2,4.14,8.081854166666666
02426,रिनाएल्ड न्यूज मुसोलिनी के अंतिम दुखद दिनों के लेखन को प्रकाशित करने में लगा था .,81,16,24,3,5.06,6.850125
02427,रुद्रट में अलंकारो की संख्या बढ़ने लगती है .,44,9,12,2,4.89,3.9403958333333335
02428,खिताबी जीत में फेडरर को दो घंटे मिनट का वक्त लगा .,50,12,14,1,4.17,4.616041666666667
02429,क्या इससे बहुत फर्क पड़ता है अपने लिए देखलो .,45,10,9,2,4.5,3.9494166666666666
02430,डॉक्टर मुखर्जी का अमृतसर का भाषण एक ऐतिहासिक भाषण था .,54,11,11,2,4.91,5.1655625
02431,यह युद्ध तो ख़त्म हो गया लेकिन आगे युद्धों की संभावना बनी हुई है .,66,15,17,3,4.4,5.6970625
02432,नीचे तस्वीरों का एक एलबम भी पड़ा था जो एक बंद दराज में रखा हुआ था .,67,17,17,1,3.94,6.1862916666666665
02433,कितने मामले माधव कॉलेज में हुए हंगामें में तीन मामले दर्ज किए गए हैं .,70,15,21,1,4.67,5.9583125
02434,मेरे साथ बैठकर भोजन करने में भी उन्हें कष्ट हुआ .,49,11,12,2,4.45,4.558395833333333
02435,कैसे हो कबीर मैं आलोक द्वारा पूछे गए सवाल का जवाब दे रहा था .,61,15,17,1,4.07,5.5159375
02436,कोई ड़ेढदो दशक से धर्मांतरण ने ज्वलंत मुद्दे की शक्ल अख्तियार कर ली है .,72,15,15,5,4.8,6.224166666666667
02437,सचिन के सीरीज से हटने से युवाओं की जिम्मेदारी बढ़ गई है .,57,13,16,1,4.38,4.944166666666667
02438,नो डॉक्टर ने अपनी जेबी टॉर्च की रोशनी माँ की आँखों की ओर लगा की .,65,16,17,2,4.06,5.830416666666666
02439,शुक्र बुध और सम्भवतः प्लूटो को छोड़ कर सभी ग्रहों के अपने चाँद हैं .,68,15,16,4,4.53,6.7688125
02440,क़ैदी ने लौटकर कहा वह नहीं रहा है .,35,9,9,0,3.89,3.5209791666666668
02441,मेरे पापों से घृणा करना पर हो सके तो मुझे एक बार क्षमा कर देना .,64,16,18,1,4.0,5.939916666666667
02442,अकबर द्वारा स्वीकारने पर गुरु जी के सम्मान में अत्यंत वृद्धि हुई .,66,13,16,5,5.08,5.590625
02443,नौ मार्च को हमारा जहाज पोर्टलुर्ड के बंदरगाह से लग रहा है .,59,13,14,3,4.54,5.809583333333333
02444,अप्रमाद का विकास होने पर चैतन्य की सुषुप्ति से होने वाले दुःख अर्जित नहीं होते .,80,16,23,4,5.0,7.0294791666666665
02445,इन दिनों मुठभे़ड के नाम पर सौदेबाजी करने का होहल्ला मचा हुआ है .,64,14,18,1,4.57,5.67925
02446,भविष्य में तेल की कीमतें बढ़ानी पड़ सकती हैं .,46,10,13,1,4.6,3.854625
02447,उन्होंने कहा कि श्रीमद् भागवत भगवान श्रीकृष्ण की वाक्यी मूर्ति है .,67,12,16,7,5.58,5.481145833333334
02448,डिब्बा बन्द फार्मूला आहार का उपयोग वजन घटाने में किया जाता है .,63,13,17,3,4.85,5.423791666666666
02449,यह असुरक्षा की भावना बहुत नुक़सानदेह होती है .,45,9,12,1,5.0,4.4645625
02450,रणेन्द्र कुमार श्री बलराम आदि मुख्य रूप से स्रोत व्यक्ति के रूप में उपस्थित थे .,80,16,17,8,5.0,6.6150416666666665
02451,सिर्फ वही गोलियां गायब हैं जिनमें विटामिन पाचक और कैल्शियम आदि होते हैं .,73,14,23,2,5.21,6.054583333333333
02452,सरकारी समय और काग़जों की बर्बादी होती रही .,43,9,11,1,4.78,4.115291666666667
02453,जिज्ञासु नागार्जुन ने बाल्यकाल से ही दर्शनशास्त्र का अध्ययन करना शुरू किया था .,79,14,19,7,5.64,6.763604166666667
02454,पकड़ रे रे सा सा रे सा .,24,8,6,0,3.0,3.271
02455,सिपाहियों ने आग़ा मुहम्मद ख़ाँ का मकान लूट लिया .,49,10,15,1,4.9,4.115291666666667
02456,वे नीतिज्ञ थे उन्होंने ग़ज़ल गाकर हुमायूँ को रिझाया .,53,10,16,2,5.3,4.600104166666667
02457,इसीलिए मैंने तुम्हारे मनमुताबिक़ आदमी तय किया है .,50,9,15,1,5.56,4.172625
02458,वह तो रोज़ की तरह गुसलखाने जाने के लिए उठा था .,47,12,12,0,3.92,4.011020833333333
02459,बस इसी सोच से चिन्ता से वे घबरा उठते .,38,10,9,1,3.8,4.057916666666666
02460,कोई सत्तर मीटर का फ़ासला रह जाने पर गाड़ी रुकवा ली जाती थी .,60,14,15,1,4.29,5.032791666666666
